index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
241383,1024,3,05/03/2014,762,1,1,0,0,6575
602865,138,2,24/12/2013,418,1,0,0,1,4214
617205,831,3,29/04/2015,1886,1,1,0,0,16890
131092,1079,1,07/07/2014,625,1,0,0,0,7297
380861,357,6,25/10/2014,844,1,0,0,0,6332
515895,702,3,25/06/2014,291,1,0,0,0,3189
338068,958,2,13/08/2013,732,1,1,0,0,6068
258167,354,3,05/03/2014,685,1,1,0,0,8425
407606,346,1,20/07/2015,619,1,0,0,1,6459
556321,555,3,25/12/2013,0,0,0,c,1,0
551492,486,7,31/08/2014,0,0,0,0,0,0
587644,303,4,22/08/2013,576,1,0,0,1,5180
607099,352,5,10/05/2013,769,1,0,0,1,7193
269490,807,2,13/05/2014,873,1,0,0,0,7609
197116,150,7,19/05/2013,0,0,0,0,0,0
661145,683,2,12/05/2015,790,1,0,0,0,7067
672553,144,7,10/05/2015,0,0,0,0,0,0
313629,78,3,10/06/2015,429,1,0,0,0,3514
307895,579,3,22/05/2013,765,1,0,0,0,6248
501739,450,1,11/02/2013,1035,1,0,0,0,7054
219828,176,1,04/08/2014,823,1,1,0,1,8473
134982,703,1,23/02/2015,322,1,0,0,0,2791
388899,579,6,17/08/2013,851,1,0,0,0,6601
236544,526,3,23/01/2013,1510,1,1,0,0,11305
704952,417,5,24/10/2014,778,1,1,0,0,7029
197283,831,7,30/06/2013,0,0,0,0,0,0
409378,997,3,28/01/2015,426,1,1,0,0,5666
207218,788,1,20/07/2015,1764,1,0,0,1,17854
499535,20,1,05/01/2015,1019,1,1,0,1,10724
246159,281,3,17/12/2014,662,1,1,0,0,5286
684827,1031,1,23/02/2015,338,1,0,0,0,3548
155689,4,6,16/11/2013,1454,1,0,0,0,9919
612296,384,1,14/04/2014,1257,1,1,0,0,11849
479489,11,5,13/02/2015,1093,1,0,0,0,7413
687780,870,1,21/10/2013,1009,1,1,0,0,10048
207879,229,1,14/01/2013,588,1,0,0,0,5114
281657,828,5,27/03/2015,565,1,0,0,0,5035
418138,273,5,24/07/2015,571,1,0,0,1,5002
215925,463,2,10/06/2014,716,1,0,0,1,5508
677878,414,1,26/08/2013,614,1,1,0,0,8295
522320,331,4,31/07/2014,886,1,1,0,1,8578
601711,323,2,24/09/2013,570,1,1,0,0,6238
114690,699,6,22/06/2013,973,1,0,0,0,7942
710611,468,2,13/08/2013,871,1,1,0,0,7980
588133,248,2,15/04/2014,1434,1,1,0,0,11841
501113,881,4,27/06/2013,465,1,0,0,0,3842
315049,16,3,18/06/2014,968,1,1,0,1,8105
289918,133,4,22/05/2014,750,1,1,0,0,6698
595255,1090,1,11/03/2013,642,1,0,0,0,5952
333270,597,7,30/03/2014,0,0,0,0,0,0
96731,173,1,11/02/2013,1049,1,0,0,0,7900
54212,640,3,31/07/2013,1022,1,1,0,1,11453
685605,722,1,13/07/2015,1338,1,1,0,0,12745
625605,199,7,02/06/2013,0,0,0,0,0,0
468052,319,4,09/04/2015,733,1,0,0,1,6958
470494,2,5,31/01/2014,550,1,0,0,0,5056
381072,373,4,06/02/2014,298,1,1,0,0,4399
235850,255,4,26/03/2015,516,1,0,0,0,4554
619221,108,2,19/02/2013,721,1,1,0,0,7606
267951,214,3,28/05/2014,855,1,0,0,0,7554
630466,754,1,08/09/2014,821,1,0,0,0,6764
218715,397,7,23/02/2014,0,0,0,0,0,0
156990,391,7,18/08/2013,0,0,0,0,0,0
626402,592,1,22/12/2014,829,1,0,0,1,7955
566814,348,6,21/06/2014,635,1,0,0,0,7244
341794,157,3,16/10/2013,855,1,0,0,0,7143
373420,234,6,03/05/2014,1044,1,0,0,0,8734
229044,422,2,14/04/2015,432,1,1,0,1,4565
696697,931,7,09/02/2014,0,0,0,0,0,0
506339,158,7,24/11/2013,0,0,0,0,0,0
345429,489,1,09/02/2015,502,1,0,0,1,5009
502772,261,5,28/11/2014,1110,1,1,0,0,14640
491377,732,7,12/01/2014,0,0,0,0,0,0
67000,300,7,08/09/2013,0,0,0,0,0,0
603410,165,4,18/06/2015,396,1,1,0,0,4244
518245,753,4,21/03/2013,908,1,1,0,0,9083
241499,785,2,14/05/2013,516,1,1,0,0,5582
503235,2,2,28/04/2015,678,1,1,0,0,7535
476527,1051,3,08/04/2015,1043,1,0,0,1,7444
596124,251,6,16/02/2013,2334,1,0,0,0,17534
191116,975,7,01/02/2015,0,0,0,0,0,0
161752,281,2,21/04/2015,406,1,0,0,0,4327
598558,620,1,03/06/2013,777,1,1,0,0,8026
360435,631,6,30/08/2014,678,1,0,0,0,5924
421364,604,1,24/06/2013,572,1,0,0,0,5962
35641,807,3,22/05/2013,873,1,0,0,0,8125
111535,545,1,05/01/2015,1370,1,1,0,1,15271
653872,341,2,17/06/2014,876,1,1,0,0,6729
250587,393,3,22/07/2015,438,1,0,0,1,3770
227148,505,6,12/01/2013,477,1,0,0,0,4913
662952,529,4,23/10/2014,687,1,1,0,1,7145
591597,782,5,14/06/2013,491,1,0,0,0,4296
301803,190,6,14/03/2015,598,1,0,0,0,6620
216082,680,2,13/01/2015,756,1,1,0,0,5836
139703,517,7,08/06/2014,0,0,0,0,0,0
262761,750,6,12/10/2013,418,1,0,0,0,4729
27909,732,5,18/04/2014,0,0,1,b,1,0
466873,383,6,04/10/2014,2496,1,0,0,0,19709
701477,741,5,22/08/2014,773,1,1,0,1,6817
308062,675,7,18/08/2013,0,0,0,0,0,0
635579,225,3,13/05/2015,660,1,0,0,0,5881
361091,117,4,23/07/2015,367,1,0,0,1,3417
277990,926,3,10/06/2015,439,1,0,0,0,4802
321892,29,2,19/11/2013,682,1,1,0,0,7108
282685,82,5,27/09/2013,910,1,1,0,0,8386
505966,780,3,07/01/2015,718,1,1,0,0,7021
536056,509,4,21/08/2014,486,1,1,0,1,5829
57691,622,6,03/08/2013,372,1,0,0,0,3578
55714,944,6,02/11/2013,1521,1,0,0,0,9814
670162,938,3,14/05/2014,859,1,0,0,0,7628
621752,681,4,21/08/2014,504,1,1,0,1,3880
549101,825,6,15/03/2014,479,1,0,0,0,5025
247836,71,5,20/12/2013,1253,1,1,0,0,13813
46601,719,6,08/06/2013,447,1,0,0,0,4602
87876,426,3,03/04/2013,606,1,0,0,1,4714
100633,208,7,10/03/2013,0,0,0,0,0,0
652606,819,4,18/09/2014,547,1,1,0,0,6201
410395,609,7,29/06/2014,0,0,0,0,0,0
91921,305,3,06/08/2014,482,1,1,0,1,5393
274949,100,2,09/04/2013,668,1,1,0,0,7770
672712,961,7,08/03/2015,0,0,0,0,0,0
96014,105,5,10/04/2015,469,1,0,0,1,4056
98651,666,2,08/01/2013,629,1,1,0,0,5802
686261,993,4,14/05/2015,0,0,0,a,0,0
403839,143,2,21/04/2015,453,1,0,0,0,4491
226647,370,1,30/03/2015,851,1,1,0,1,11358
610785,1082,2,18/11/2014,1099,1,0,0,0,6604
456467,310,7,23/11/2014,0,0,0,0,0,0
660454,207,3,26/11/2014,1557,1,1,0,0,13823
168023,68,5,19/07/2013,1070,1,1,0,1,7143
354077,871,3,22/10/2014,432,1,1,0,1,5372
522909,657,3,02/04/2014,926,1,1,0,0,8113
207367,748,7,28/06/2015,0,0,0,0,0,0
605072,991,5,11/07/2014,482,1,0,0,1,4778
302795,858,4,26/09/2013,388,1,1,0,0,4043
415606,392,4,23/01/2014,698,1,1,0,0,7061
674136,643,2,26/02/2013,859,1,0,0,0,6100
167008,681,3,16/01/2013,330,1,0,0,0,2200
404519,843,7,26/01/2014,0,0,0,0,0,0
649181,828,2,05/02/2013,697,1,1,0,1,7002
13883,310,1,12/05/2014,658,1,0,0,0,7408
50992,554,6,02/11/2013,381,1,0,0,0,3685
632424,1010,1,22/07/2013,667,1,0,0,1,5889
93271,848,6,01/03/2014,655,1,0,0,0,5792
684680,399,4,01/08/2013,650,1,1,0,1,6526
446635,392,4,09/01/2014,735,1,1,0,0,7556
645143,986,4,07/02/2013,1403,1,1,0,0,11231
693971,68,4,30/07/2015,976,1,1,0,1,10409
245807,300,3,08/01/2014,893,1,1,0,1,8020
303087,1096,3,25/09/2013,576,1,1,0,0,4865
597865,164,7,14/07/2013,0,0,0,0,0,0
533007,529,1,18/02/2013,877,1,1,0,0,8705
406979,262,2,14/10/2014,2810,1,0,0,1,15544
60319,453,1,06/10/2014,1191,1,1,0,0,10795
66716,985,5,26/07/2013,665,1,0,0,1,5273
352227,94,5,10/05/2013,719,1,0,0,0,6728
646467,235,5,24/04/2015,452,1,0,0,0,4730
169153,899,2,15/01/2013,586,1,0,0,0,4726
513162,965,6,17/01/2015,791,1,0,0,0,7077
10642,442,1,17/02/2014,533,1,1,0,0,5723
642004,990,4,17/04/2014,843,1,1,0,0,6923
360868,198,3,03/07/2013,422,1,1,0,0,4698
426384,429,1,25/05/2015,0,0,0,a,0,0
210187,205,6,10/01/2015,807,1,0,0,0,6954
215170,955,6,10/08/2013,355,1,0,0,0,3010
509787,386,1,24/02/2014,550,1,0,0,0,5680
645781,699,7,02/02/2014,0,0,0,0,0,0
193290,647,4,02/01/2014,683,1,0,0,1,5494
544654,152,6,12/10/2013,388,1,0,0,0,3348
86325,145,2,13/01/2015,1321,1,1,0,0,10587
289710,907,6,09/05/2015,972,1,0,0,0,7427
60997,60,5,22/05/2015,816,1,1,0,0,7900
637856,197,4,23/05/2013,678,1,0,0,0,4809
407822,942,5,01/08/2014,523,1,1,0,1,6245
154180,776,6,29/03/2014,385,1,0,0,0,3705
225044,509,7,19/04/2015,0,0,0,0,0,0
560247,408,5,14/11/2014,444,1,1,0,0,4570
355178,253,2,18/11/2014,566,1,0,0,0,5688
380460,730,2,17/09/2013,1068,1,0,0,0,8041
276728,25,3,22/10/2014,1400,1,1,0,0,9349
58694,349,3,02/07/2014,875,1,1,0,0,8843
177400,485,3,14/01/2015,405,1,1,0,0,4826
516680,107,7,08/02/2015,0,0,0,0,0,0
583558,511,5,25/04/2014,770,1,0,0,0,5330
665753,464,1,16/09/2013,1135,1,0,0,0,8419
70668,438,1,29/04/2013,598,1,1,0,0,6859
642664,774,1,13/04/2015,901,1,1,0,1,8039
279452,828,1,15/12/2014,936,1,1,0,0,8463
292658,177,1,22/09/2014,541,1,0,0,0,4116
233199,746,6,10/05/2014,575,1,0,0,0,5444
453647,1059,6,06/07/2013,871,1,0,0,0,7107
356675,939,5,08/11/2013,680,1,1,0,0,6674
515295,641,5,05/09/2014,586,1,1,0,0,6323
293412,605,5,06/02/2015,589,1,1,0,0,6516
328915,880,2,25/02/2014,794,1,0,0,0,6405
451092,1006,2,29/04/2014,1016,1,1,0,0,8720
423896,33,6,02/05/2015,1135,1,0,0,0,11236
370894,738,4,18/04/2013,585,1,0,0,0,6454
504270,939,4,19/06/2014,0,0,1,a,0,0
310594,981,1,08/04/2013,998,1,1,0,0,10780
289565,872,7,09/11/2014,0,0,0,0,0,0
627667,298,3,11/02/2015,593,1,0,0,0,5496
536962,962,7,15/09/2013,0,0,0,0,0,0
516527,898,3,16/01/2013,655,1,0,0,0,4873
476371,847,1,22/09/2014,812,1,0,0,0,5763
665929,326,6,06/12/2014,522,1,0,0,0,5035
484376,512,1,23/03/2015,1384,1,0,0,0,5648
14157,871,5,28/11/2014,617,1,1,0,0,7984
328050,206,5,22/03/2013,800,1,1,0,0,7312
524482,947,5,14/03/2014,1015,1,0,0,0,7034
151799,977,7,21/06/2015,0,0,0,0,0,0
550670,385,6,01/02/2014,716,1,0,0,0,7340
205844,367,7,08/06/2014,0,0,0,0,0,0
378653,1097,6,05/07/2014,1912,1,0,0,0,7083
142204,700,2,03/03/2015,662,1,1,0,0,6850
218819,237,7,15/03/2015,0,0,0,0,0,0
642706,324,6,26/10/2013,380,1,0,0,0,3086
116660,1104,7,28/04/2013,0,0,0,0,0,0
709291,17,6,28/02/2015,383,1,0,0,0,3328
583149,666,2,21/05/2013,580,1,0,0,1,5646
73408,378,1,11/03/2013,609,1,0,0,0,6663
149669,520,6,22/11/2014,331,1,0,0,0,2843
175224,1097,1,10/02/2014,2395,1,0,0,0,9026
539853,441,1,09/12/2013,614,1,0,0,0,4617
588254,330,3,31/12/2014,338,1,0,0,1,2578
175870,923,2,01/04/2014,670,1,1,0,0,5938
582204,130,4,23/07/2015,522,1,0,0,0,5830
544817,800,7,17/03/2013,0,0,0,0,0,0
423337,792,5,30/08/2013,799,1,1,0,1,7830
574225,672,3,10/07/2013,1231,1,0,0,0,7452
538683,167,4,29/01/2015,1069,1,1,0,0,9525
163882,587,4,16/04/2015,728,1,1,0,0,9675
365296,1068,6,09/02/2013,312,1,0,0,0,3893
682454,762,1,27/07/2015,572,1,1,0,0,7501
365438,148,7,08/06/2014,0,0,0,0,0,0
60740,996,2,08/07/2014,628,1,0,0,0,5433
133790,625,6,14/09/2013,382,1,0,0,0,3526
700517,325,3,03/04/2013,612,1,0,0,1,5581
283826,760,3,08/05/2013,1351,1,0,0,0,7488
645124,609,4,27/11/2014,582,1,1,0,0,6089
226423,644,7,10/05/2015,0,0,0,0,0,0
157097,544,7,14/12/2014,0,0,0,0,0,0
364529,160,7,29/06/2014,0,0,0,0,0,0
645064,287,3,07/01/2015,909,1,1,0,0,8586
600232,217,4,12/12/2013,638,1,0,0,0,5630
436862,958,1,20/05/2013,0,0,0,a,0,0
397080,164,6,10/08/2013,378,1,0,0,0,3570
385969,307,7,18/05/2014,0,0,0,0,0,0
254378,275,6,07/02/2015,731,1,0,0,0,7061
681400,204,2,12/03/2013,518,1,0,0,0,5173
111587,653,3,18/02/2015,487,1,1,0,0,5955
194749,667,1,24/02/2014,699,1,0,0,0,6354
312810,1038,6,06/06/2015,555,1,0,0,0,6053
435460,832,5,19/04/2013,555,1,0,0,0,4412
355871,123,3,08/07/2015,1056,1,0,0,0,7873
573803,323,4,21/03/2013,554,1,1,0,1,5995
479940,760,3,17/09/2014,1223,1,1,0,0,7645
443651,587,1,17/03/2014,819,1,1,0,0,10078
128173,546,1,05/05/2014,2066,1,1,0,0,17606
626666,1037,4,09/04/2015,863,1,0,0,1,7724
561265,1023,7,21/12/2014,0,0,0,0,0,0
648589,1024,3,11/03/2015,641,1,0,0,0,5660
423938,729,1,10/03/2014,995,1,0,0,0,9076
674517,922,4,06/06/2013,662,1,1,0,0,5722
273844,624,4,02/10/2014,881,1,1,0,0,7922
140709,372,2,20/08/2013,610,1,0,0,1,5872
545390,551,3,17/04/2013,795,1,0,0,0,5847
136905,675,7,06/01/2013,0,0,0,0,0,0
480583,961,6,08/03/2014,668,1,0,0,0,6255
348332,22,4,23/01/2014,539,1,1,0,0,5700
442362,143,3,11/09/2013,595,1,1,0,0,5705
424825,1066,3,15/05/2013,1053,1,1,0,0,9701
298938,584,1,15/09/2014,482,1,1,0,0,5456
144224,469,3,11/03/2015,1192,1,0,0,0,9807
304343,488,1,11/03/2013,347,1,0,0,0,2986
218706,65,2,22/01/2013,489,1,1,0,0,5445
24386,1001,7,31/03/2013,0,0,0,0,0,0
446728,1110,3,05/06/2013,475,1,1,0,0,5322
657201,878,2,19/02/2013,825,1,1,0,0,7334
584357,327,6,23/11/2013,909,1,0,0,0,6968
426508,1051,7,27/10/2013,0,0,0,0,0,0
102733,237,5,06/06/2014,646,1,1,0,0,5491
575035,790,3,01/04/2015,850,1,1,0,1,8639
523203,190,6,14/12/2013,635,1,0,0,0,6563
118832,244,6,31/05/2014,524,1,0,0,0,4880
220834,355,1,18/05/2015,1271,1,1,0,0,11690
277843,1045,3,30/10/2013,920,1,0,0,0,6998
659598,752,5,16/05/2014,415,1,0,0,0,4179
41707,965,7,09/06/2013,0,0,0,0,0,0
92711,492,1,08/06/2015,1002,1,0,0,0,6120
453363,1023,1,20/10/2014,707,1,1,0,1,7178
45649,441,7,19/01/2014,0,0,0,0,0,0
319188,487,5,27/03/2015,689,1,0,0,0,6455
280601,235,6,25/07/2015,317,1,0,0,0,3125
395161,177,4,16/04/2015,595,1,1,0,0,6245
13197,838,5,24/10/2014,946,1,1,0,0,9126
657427,387,4,01/01/2015,0,0,0,a,1,0
579536,330,3,29/01/2014,355,1,0,0,0,2879
115471,764,7,27/04/2014,0,0,0,0,0,0
504352,832,5,05/07/2013,683,1,1,0,0,6846
387026,1047,3,09/10/2013,538,1,1,0,0,5031
392405,782,3,19/03/2014,524,1,1,0,0,5749
215201,544,2,11/06/2013,1979,1,0,0,0,14102
502687,178,6,16/05/2015,645,1,0,0,0,6478
328687,250,6,23/03/2013,614,1,0,0,0,7071
402839,392,5,24/01/2014,734,1,1,0,0,7281
457468,113,7,24/11/2013,0,0,0,0,0,0
692112,738,7,26/05/2013,0,0,0,0,0,0
601525,471,5,21/02/2014,674,1,1,0,0,6777
296527,1004,2,27/05/2014,345,1,0,0,0,3460
703864,931,4,22/01/2015,390,1,0,0,0,3622
600732,1095,3,15/07/2015,721,1,1,0,1,5515
307511,779,7,26/07/2015,0,0,0,0,0,0
107456,178,6,10/05/2014,778,1,0,0,0,7579
511609,76,3,25/03/2015,779,1,0,0,0,6848
528544,505,2,30/09/2014,648,1,1,0,0,6971
621465,1002,4,07/02/2013,699,1,1,0,1,6470
304297,1100,2,11/11/2014,785,1,1,0,0,7111
689019,1023,3,14/01/2015,606,1,1,0,0,6078
492601,530,3,27/03/2013,837,1,1,0,1,7662
401107,501,6,21/03/2015,464,1,0,0,0,5701
559900,750,3,25/02/2015,298,1,0,0,0,3588
236116,757,2,23/04/2013,478,1,1,0,0,5990
633564,1028,4,20/06/2013,491,1,1,0,0,5422
320790,723,7,09/03/2014,0,0,0,0,0,0
169510,745,3,16/01/2013,732,1,0,0,0,5382
545328,884,4,07/11/2013,482,1,1,0,0,4453
538153,674,7,07/12/2014,0,0,0,0,0,0
218229,506,3,18/03/2015,913,1,1,0,0,8054
627066,909,1,12/05/2014,892,1,0,0,0,7819
647664,387,4,30/01/2014,1117,1,0,0,0,8304
389269,180,2,15/07/2014,801,1,1,0,1,7631
474535,771,1,19/05/2014,840,1,1,0,0,8181
323612,182,3,03/07/2013,416,1,1,0,0,5093
256639,642,7,23/02/2014,0,0,0,0,0,0
252636,954,5,19/12/2014,985,1,1,0,0,11735
42026,241,6,13/09/2014,716,1,0,0,0,7055
356023,789,5,16/08/2013,403,1,1,0,1,2897
572168,958,6,05/01/2013,394,1,0,0,0,3339
134868,242,3,29/10/2014,267,1,0,0,1,2773
430642,845,6,27/12/2014,276,1,0,0,0,2423
578666,1048,2,26/05/2015,591,1,0,0,0,5737
5481,656,2,18/03/2014,437,1,1,0,0,4036
26684,979,6,09/08/2014,521,1,0,0,0,4505
95208,189,6,24/08/2013,718,1,0,0,0,6192
531299,1039,3,06/08/2014,1499,1,1,0,1,11568
109473,266,4,24/07/2014,432,1,0,0,1,3297
498037,802,5,02/01/2015,500,1,0,0,1,5526
377465,711,3,10/04/2013,553,1,1,0,0,6418
427484,194,3,29/10/2014,383,1,0,0,1,4334
649059,280,1,11/11/2013,491,1,0,0,0,5430
375936,458,2,24/06/2014,550,1,0,0,0,5217
308441,371,5,04/01/2013,500,1,0,0,1,5150
329322,184,5,10/04/2015,516,1,0,0,1,5521
219852,534,2,04/06/2013,586,1,1,0,0,5053
563697,752,3,30/07/2014,512,1,1,0,1,5606
29775,260,1,26/05/2014,966,1,0,0,0,6688
635047,235,6,06/07/2013,409,1,0,0,1,4227
442341,786,2,28/10/2014,575,1,0,0,1,3900
488845,267,2,21/07/2015,971,1,0,0,1,7885
306730,260,3,12/02/2014,828,1,0,0,0,8753
159680,11,4,21/02/2013,1070,1,1,0,0,8345
566296,86,5,22/02/2013,622,1,1,0,0,6126
629263,319,6,15/03/2014,592,1,0,0,0,5125
333385,510,1,28/01/2013,901,1,0,0,0,7279
506351,840,4,07/11/2013,1150,1,1,0,0,7804
358253,326,3,12/02/2014,308,1,0,0,0,3375
439071,297,1,08/04/2013,941,1,1,0,0,9356
114872,603,3,10/09/2014,806,1,0,0,1,6083
233883,830,1,28/10/2013,448,1,0,0,1,4536
518557,896,1,02/03/2015,1069,1,1,0,0,9535
137248,251,1,26/08/2013,2638,1,1,0,1,22427
246480,746,3,15/04/2015,541,1,1,0,0,7194
645654,493,7,05/01/2014,0,0,0,0,0,0
308970,224,6,02/08/2014,514,1,0,0,0,5332
458982,662,2,03/12/2013,1083,1,1,0,0,9208
272420,390,2,29/07/2014,938,1,1,0,1,9337
45314,159,6,16/02/2013,642,1,0,0,0,6411
538538,770,2,31/03/2015,778,1,1,0,1,9364
244255,896,1,17/03/2014,1140,1,1,0,0,9006
371210,969,3,12/11/2014,688,1,1,0,0,7451
17815,244,2,23/09/2014,382,1,0,0,0,3782
274916,897,6,02/05/2015,559,1,0,0,0,5501
86657,273,4,07/08/2014,751,1,1,0,1,7858
607830,672,4,15/01/2015,1147,1,1,0,0,8251
24607,727,1,18/08/2014,562,1,1,0,1,6110
485213,137,3,18/06/2014,1016,1,1,0,1,8678
407610,532,6,26/01/2013,1176,1,0,0,0,10135
208285,812,4,28/08/2014,686,1,0,0,1,5856
591931,36,7,01/03/2015,0,0,0,0,0,0
190795,790,3,30/10/2013,555,1,0,0,0,5293
147156,1020,3,12/06/2013,1029,1,0,0,0,8777
707797,955,1,09/09/2013,566,1,1,0,0,7673
209404,751,4,05/06/2014,592,1,1,0,0,5145
300630,386,4,15/05/2014,480,1,0,0,0,4582
599306,700,6,09/03/2013,203,1,0,0,0,1744
668756,693,4,08/05/2014,598,1,1,0,0,7583
562667,212,2,30/04/2013,673,1,1,0,0,8821
162318,305,2,04/02/2014,553,1,1,0,0,5928
571526,355,6,28/06/2014,764,1,0,0,0,7766
320659,205,7,03/03/2013,0,0,0,0,0,0
470529,22,6,30/03/2013,540,1,0,0,0,4763
264931,209,3,13/11/2013,513,1,0,0,0,4936
58836,379,4,21/03/2013,458,1,1,0,1,4492
210065,402,4,23/10/2014,564,1,1,0,0,5074
230294,873,3,19/02/2014,474,1,1,0,1,4158
225978,419,3,19/11/2014,811,1,0,0,0,5647
72525,82,1,22/09/2014,760,1,0,0,0,7278
709904,146,3,27/11/2013,603,1,0,0,0,5944
693054,706,2,28/04/2015,469,1,1,0,0,5816
5798,794,6,28/09/2013,343,1,0,0,0,2844
347364,736,6,21/12/2013,733,1,0,0,0,8539
285399,98,4,06/11/2014,506,1,1,0,0,6064
185222,323,5,07/02/2014,619,1,1,0,0,7590
120464,601,1,26/05/2014,364,1,0,0,0,3982
327429,18,7,31/05/2015,0,0,0,0,0,0
241594,231,2,21/07/2015,295,1,0,0,0,3044
300897,398,1,27/01/2014,469,1,0,0,0,3827
671772,564,3,27/05/2015,390,1,0,0,0,4214
543568,61,7,05/05/2013,0,0,0,0,0,0
581150,323,1,31/03/2014,691,1,1,0,0,7187
492624,436,4,24/07/2014,513,1,0,0,1,4352
318901,72,7,08/09/2013,0,0,0,0,0,0
693522,478,7,18/08/2013,0,0,0,0,0,0
674794,283,3,13/05/2015,766,1,0,0,0,6195
278244,1041,7,17/05/2015,0,0,0,0,0,0
644456,1111,6,15/02/2014,324,1,0,0,0,3803
442215,52,3,26/06/2013,420,1,0,0,0,5591
461939,374,3,15/04/2015,909,1,1,0,0,8094
471421,178,5,19/06/2015,963,1,1,0,0,10494
662446,487,3,27/02/2013,529,1,0,0,0,4867
68173,391,3,17/09/2014,673,1,1,0,0,6022
84751,933,5,27/09/2013,914,1,1,0,0,8394
513375,199,5,06/06/2014,712,1,1,0,0,9516
32565,703,1,18/02/2013,523,1,1,0,0,6267
319465,276,1,16/06/2014,720,1,1,0,0,7577
194226,857,3,19/02/2014,868,1,1,0,0,8718
484966,904,3,11/09/2013,580,1,1,0,1,6216
303329,621,5,05/06/2015,1021,1,1,0,0,9006
334723,1007,5,18/01/2013,658,1,0,0,0,5024
477722,863,7,10/03/2013,40,1,0,0,0,495
467319,809,7,25/08/2013,0,0,0,0,0,0
253869,314,7,21/06/2015,0,0,0,0,0,0
555962,239,6,01/06/2013,550,1,0,0,0,5296
711494,1043,5,19/04/2013,1151,1,0,0,0,8319
208283,396,7,19/05/2013,0,0,0,0,0,0
396327,696,3,01/05/2013,0,0,1,a,0,0
243204,633,1,12/08/2013,557,1,1,0,1,7686
334261,1043,7,22/03/2015,0,0,0,0,0,0
154668,261,7,16/03/2014,0,0,0,0,0,0
544638,39,5,19/12/2014,670,1,1,0,0,7768
242860,690,2,21/10/2014,866,1,1,0,0,6740
597479,618,7,15/03/2015,0,0,0,0,0,0
471388,266,2,29/10/2013,592,1,0,0,1,5002
2287,423,3,13/08/2014,1895,1,0,0,1,10130
15888,9,4,23/04/2015,564,1,0,0,0,5872
374699,277,6,02/02/2013,506,1,0,0,0,5084
331520,556,6,17/08/2013,546,1,0,0,0,4088
109023,814,4,01/01/2015,0,0,0,0,1,0
649941,970,3,19/02/2014,453,1,1,0,0,4262
74873,174,6,04/07/2015,571,1,0,0,0,6882
165180,663,1,08/12/2014,738,1,0,0,0,6222
433337,981,4,07/08/2014,787,1,1,0,1,7296
236787,888,3,13/08/2014,628,1,0,0,1,5853
652826,1113,7,05/05/2013,0,0,0,0,0,0
561129,1064,5,07/11/2014,1144,1,1,0,0,10493
266897,301,1,27/04/2015,668,1,1,0,0,7481
13108,383,3,03/04/2013,2109,1,0,0,1,15366
82402,909,6,22/03/2014,870,1,0,0,0,7835
40883,133,1,10/02/2014,697,1,0,0,0,5483
398274,382,6,07/06/2014,603,1,0,0,0,5448
367892,336,2,24/09/2013,2111,1,1,0,0,15756
262558,991,3,29/01/2014,379,1,0,0,0,3674
648595,620,6,12/01/2013,648,1,0,0,0,7644
255749,449,5,15/08/2014,1211,1,0,0,1,8169
260968,832,5,17/10/2014,537,1,0,0,0,5356
485128,584,2,23/12/2014,834,1,0,0,1,8060
177977,763,1,02/09/2013,552,1,0,0,0,5045
378475,331,4,06/06/2013,973,1,1,0,0,7669
359434,645,6,28/12/2013,1269,1,0,0,0,9549
242972,340,7,25/08/2013,0,0,0,0,0,0
220791,347,4,27/02/2014,372,1,0,0,0,4038
409695,1076,4,22/05/2014,547,1,1,0,0,3804
159276,351,3,24/06/2015,454,1,0,0,0,4611
651356,561,5,27/03/2015,648,1,0,0,0,5830
216857,121,6,31/08/2013,273,1,0,0,0,2580
290997,519,2,15/01/2013,442,1,0,0,0,3852
283957,610,1,16/02/2015,475,1,1,0,0,6356
376288,520,6,11/07/2015,374,1,0,0,0,3575
638971,976,2,12/08/2014,656,1,0,0,1,6346
385517,726,6,29/03/2014,529,1,0,0,0,5236
405077,963,4,11/07/2013,1141,1,0,0,0,9198
540646,785,6,01/11/2014,0,0,0,a,0,0
71047,349,1,04/03/2013,0,0,1,0,0,0
179759,458,7,11/08/2013,0,0,0,0,1,0
593214,672,7,22/06/2014,0,0,0,0,0,0
414708,324,5,02/05/2014,825,1,1,0,0,7513
106011,473,1,05/05/2014,640,1,1,0,0,6658
695042,524,4,07/11/2013,946,1,1,0,0,8703
47488,718,6,01/02/2014,646,1,0,0,0,6517
334624,164,6,26/04/2014,429,1,0,0,0,4091
481042,1021,1,13/10/2014,1102,1,0,0,0,8601
654906,740,3,17/06/2015,588,1,1,0,0,6584
26142,756,4,28/02/2013,2022,1,0,0,0,13972
327205,12,7,11/05/2014,0,0,0,0,0,0
373221,491,1,29/04/2013,565,1,1,0,0,7854
220848,86,1,09/02/2015,475,1,0,0,0,4554
258227,914,5,06/09/2013,1002,1,0,0,0,7527
230659,1028,7,10/03/2013,0,0,0,0,0,0
165624,388,3,31/07/2013,1213,1,1,0,1,12714
502489,232,2,04/11/2014,291,1,1,0,0,3582
667024,535,7,01/02/2015,0,0,0,0,0,0
200863,953,6,06/04/2013,228,1,0,0,0,2027
229060,412,7,08/12/2013,0,0,0,0,0,0
403807,666,2,26/08/2014,489,1,0,0,1,4220
